"SeferId","Plaka","lineId","routeId","SeferBaslangic","SeferBitis","Enlem","Boylam","KonumZamani","Hiz"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.027849","39.201761","16/12/2025 15:19:29","1.39"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.025606","39.201725","16/12/2025 15:20:05","14.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.024834","39.201938","16/12/2025 15:20:11","15.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.022856","39.202786","16/12/2025 15:20:26","17.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.018194","39.202008","16/12/2025 15:20:59","15"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.017158","39.20253","16/12/2025 15:21:08","12.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.016167","39.201795","16/12/2025 15:21:17","14.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.015105","39.20144","16/12/2025 15:21:25","11.11"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.014165","39.200576","16/12/2025 15:21:38","12.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.012788","39.200887","16/12/2025 15:21:50","13.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.011706","39.200098","16/12/2025 15:21:59","16.67"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.009158","39.198793","16/12/2025 15:22:19","14.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.00782","39.196891","16/12/2025 15:22:35","15.56"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.006962","39.196765","16/12/2025 15:22:41","16.39"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.005473","39.196734","16/12/2025 15:22:51","17.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.001295","39.195691","16/12/2025 15:23:17","19.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.000312","39.196076","16/12/2025 15:23:23","18.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.994836","39.196595","16/12/2025 15:23:55","19.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.992134","39.197231","16/12/2025 15:24:10","15.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.991171","39.197412","16/12/2025 15:24:34","9.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.990271","39.197055","16/12/2025 15:24:43","13.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.989692","39.19636","16/12/2025 15:24:49","13.89"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.989002","39.19573","16/12/2025 15:24:58","11.67"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.9875","39.19605","16/12/2025 15:25:11","15.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.986682","39.195702","16/12/2025 15:25:17","14.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.985685","39.195258","16/12/2025 15:25:26","12.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.984929","39.195424","16/12/2025 15:25:31","17.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.982968","39.196018","16/12/2025 15:25:44","17.22"
"3895651","61ACK418","88","176","16/12/2025 16:15:57","16/12/2025 16:18:05","40.941774","39.194196","16/12/2025 16:15:57","0.28"
